Date,Crude Oil,Brent Crude,Unleaded Gasoline,Heating Oil,Gas Oil,Natural Gas
15/5/03,-0.0129,-0.0164,-0.0086,-0.0180,0.0159,-0.0274
16/5/03,0.0119,0.0087,0.0089,0.0070,-0.0113,-0.0014
19/5/03,-0.0161,-0.0189,-0.0256,-0.0288,0.0113,-0.0152
20/5/03,0.0042,0.0060,0.0004,0.0028,-0.0356,0.0055
21/5/03,0.0215,0.0206,0.0221,0.0185,0.0401,0.0233
22/5/03,-0.0062,-0.0073,0.0108,-0.0065,-0.0113,-0.0248
23/5/03,0.0107,0.0091,0.0032,0.0030,0.0057,0.0134
26/5/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27/5/03,0.0065,0.0050,-0.0069,0.0016,-0.0148,-0.0352
28/5/03,-0.0266,-0.0273,-0.0124,-0.0234,-0.0023,0.0008
29/5/03,0.0180,0.0138,0.0064,0.0264,0.0160,0.0083
30/5/03,0.0157,0.0086,0.0079,0.0036,0.0000,0.0300
2/6/03,0.0381,0.0333,0.0388,0.0234,0.0420,0.0254
3/6/03,-0.0013,-0.0035,0.0013,-0.0010,-0.0022,-0.0082
4/6/03,-0.0204,-0.0168,-0.0269,-0.0171,-0.0164,0.0023
5/6/03,0.0228,0.0203,0.0239,0.0264,0.0208,0.0227
6/6/03,0.0109,0.0126,0.0063,0.0135,0.0078,0.0005
9/6/03,-0.0005,0.0069,0.0013,-0.0023,0.0212,-0.0270
10/6/03,0.0001,0.0004,0.0155,0.0111,-0.0159,0.0053
11/6/03,0.0080,0.0068,0.0094,0.0058,0.0119,-0.0156
12/6/03,-0.0329,-0.0250,-0.0428,-0.0312,-0.0250,-0.0949
13/6/03,-0.0325,-0.0324,-0.0359,-0.0299,-0.0431,0.0087
16/6/03,0.0081,0.0148,-0.0052,0.0023,0.0123,0.0064
17/6/03,-0.0030,0.0018,0.0034,0.0103,0.0045,-0.0015
18/6/03,-0.0244,-0.0129,-0.0144,-0.0112,-0.0213,-0.0225
19/6/03,-0.0091,-0.0004,-0.0148,-0.0121,0.0022,0.0619
20/6/03,0.0335,0.0279,0.0311,0.0305,0.0268,-0.0209
23/6/03,-0.0106,-0.0026,-0.0120,-0.0089,0.0055,0.0062
24/6/03,-0.0135,-0.0101,-0.0165,-0.0088,-0.0110,-0.0275
25/6/03,0.0399,0.0365,0.0371,0.0450,0.0306,0.0098
26/6/03,-0.0319,-0.0242,-0.0267,-0.0396,-0.0173,-0.0756
27/6/03,0.0090,0.0130,0.0213,0.0121,-0.0033,-0.0089
30/6/03,0.0309,0.0323,0.0287,0.0305,0.0345,0.0091
1/7/03,0.0069,0.0017,0.0103,0.0056,-0.0096,-0.0175
2/7/03,-0.0083,-0.0092,-0.0021,-0.0088,0.0053,-0.0225
3/7/03,0.0089,0.0088,0.0047,-0.0032,0.0189,0.0052
4/7/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7/7/03,-0.0096,-0.0147,0.0026,-0.0077,-0.0275,0.0292
8/7/03,0.0010,0.0046,0.0131,0.0073,0.0009,0.0240
9/7/03,0.0203,0.0241,0.0272,0.0331,0.0212,0.0046
10/7/03,0.0035,0.0021,-0.0150,0.0016,0.0289,-0.0469
11/7/03,0.0068,0.0041,0.0064,0.0045,0.0085,-0.0187
14/7/03,-0.0015,-0.0062,-0.0070,0.0018,-0.0186,-0.0086
15/7/03,0.0019,0.0045,-0.0072,0.0068,0.0051,-0.0185
16/7/03,-0.0227,-0.0245,-0.0358,-0.0299,-0.0165,-0.0194
17/7/03,0.0101,0.0096,-0.0006,0.0091,0.0062,0.0216
18/7/03,0.0100,0.0099,0.0297,0.0064,0.0052,-0.0085
21/7/03,-0.0064,-0.0041,-0.0013,-0.0068,-0.0166,0.0166
22/7/03,-0.0445,-0.0418,-0.0428,-0.0465,-0.0212,-0.0505
23/7/03,0.0061,0.0099,0.0156,0.0084,-0.0086,-0.0015
24/7/03,0.0184,0.0152,0.0079,0.0150,0.0086,-0.0287
25/7/03,-0.0017,0.0000,-0.0019,0.0001,0.0138,-0.0028
28/7/03,-0.0020,-0.0025,-0.0043,-0.0028,-0.0127,-0.0056
29/7/03,0.0043,0.0000,-0.0004,0.0065,0.0138,-0.0058
30/7/03,0.0145,0.0155,0.0280,0.0209,0.0021,0.0064
31/7/03,-0.0046,-0.0058,-0.0094,-0.0053,0.0249,0.0106
1/8/03,0.0563,0.0587,0.0603,0.0638,0.0372,0.0325
4/8/03,-0.0147,-0.0171,-0.0179,-0.0196,0.0118,-0.0513
5/8/03,0.0119,0.0119,0.0289,0.0138,0.0049,0.0101
6/8/03,-0.0163,-0.0155,-0.0070,-0.0146,-0.0167,0.0144
7/8/03,0.0205,0.0250,0.0059,0.0258,0.0128,0.0707
8/8/03,-0.0068,-0.0126,-0.0192,-0.0104,-0.0108,-0.0066
11/8/03,-0.0060,-0.0060,-0.0229,-0.0062,0.0031,0.0200
12/8/03,-0.0033,-0.0020,0.0015,0.0004,-0.0012,0.0197
13/8/03,-0.0332,-0.0329,-0.0299,-0.0305,-0.0209,-0.0057
14/8/03,0.0074,0.0070,0.0111,0.0071,-0.0213,-0.0606
15/8/03,-0.0012,-0.0012,0.0007,-0.0105,0.0061,-0.0071
18/8/03,-0.0036,-0.0058,-0.0012,-0.0108,0.0061,0.0055
19/8/03,-0.0058,-0.0050,0.0021,-0.0036,-0.0122,0.0150
20/8/03,0.0110,0.0116,0.0142,0.0139,0.0061,0.0312
21/8/03,0.0267,0.0271,0.0404,0.0351,0.0302,0.0296
22/8/03,-0.0013,-0.0008,-0.0018,-0.0020,0.0108,0.0057
25/8/03,-0.0088,0.0000,-0.0208,-0.0100,0.0000,-0.0390
26/8/03,0.0123,0.0004,0.0015,0.0079,-0.0108,-0.0108
27/8/03,-0.0235,-0.0190,-0.0224,-0.0247,-0.0160,-0.0387
28/8/03,0.0093,0.0089,0.0096,0.0064,0.0080,0.0124
29/8/03,0.0022,0.0044,0.0110,0.0028,0.0158,-0.0440
1/9/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2/9/03,-0.0708,-0.0699,-0.0911,-0.0694,-0.0649,-0.0196
3/9/03,0.0027,0.0086,-0.0077,0.0059,-0.0063,0.0118
4/9/03,-0.0174,-0.0099,0.0141,-0.0133,-0.0224,0.0244
5/9/03,-0.0035,-0.0100,0.0102,-0.0069,0.0011,-0.0082
8/9/03,-0.0006,-0.0009,-0.0103,0.0018,0.0109,-0.0123
9/9/03,0.0116,0.0070,0.0082,0.0148,-0.0060,0.0235
10/9/03,0.0068,0.0043,-0.0165,0.0087,0.0036,0.0543
11/9/03,-0.0163,-0.0187,-0.0396,-0.0152,-0.0064,-0.0311
12/9/03,-0.0183,-0.0200,-0.0137,-0.0078,-0.0284,0.0194
15/9/03,-0.0053,0.0027,0.0011,-0.0037,0.0022,-0.0176
16/9/03,-0.0204,-0.0162,-0.0210,-0.0153,-0.0156,-0.0085
17/9/03,-0.0190,-0.0147,-0.0413,-0.0280,-0.0181,-0.0109
18/9/03,0.0030,-0.0005,-0.0038,-0.0060,-0.0103,-0.0267
19/9/03,-0.0062,-0.0083,-0.0110,-0.0119,-0.0163,-0.0040
22/9/03,0.0044,0.0065,0.0041,0.0038,0.0163,0.0038
23/9/03,-0.0022,-0.0028,0.0045,0.0054,0.0080,-0.0055
24/9/03,0.0401,0.0422,0.0444,0.0444,0.0447,0.0116
25/9/03,0.0018,0.0035,0.0013,-0.0039,-0.0055,-0.0103
26/9/03,-0.0046,-0.0062,0.0020,0.0048,-0.0033,-0.0176
29/9/03,0.0085,0.0049,-0.0120,0.0103,0.0240,0.0576
30/9/03,0.0278,0.0280,0.0341,0.0335,0.0182,-0.0134
1/10/03,0.0065,0.0103,0.0018,0.0139,0.0021,-0.0322
2/10/03,0.0152,0.0102,0.0189,0.0122,0.0209,0.0019
3/10/03,0.0186,0.0143,0.0366,0.0117,0.0072,0.0171
6/10/03,0.0023,0.0066,-0.0100,-0.0068,0.0061,0.0284
7/10/03,-0.0022,0.0029,-0.0121,0.0104,-0.0012,0.0573
8/10/03,-0.0185,-0.0158,-0.0116,-0.0063,-0.0057,0.0115
9/10/03,0.0398,0.0423,0.0521,0.0526,0.0454,0.0767
10/10/03,0.0294,0.0207,0.0092,0.0345,0.0552,0.0515
13/10/03,0.0023,-0.0028,-0.0156,-0.0078,-0.0256,-0.0016
14/10/03,-0.0040,-0.0051,0.0057,-0.0009,0.0066,-0.0156
15/10/03,-0.0022,0.0008,-0.0014,-0.0049,-0.0105,-0.0155
16/10/03,-0.0063,-0.0032,-0.0128,-0.0082,-0.0057,-0.0049
17/10/03,-0.0308,-0.0311,-0.0334,-0.0362,-0.0534,-0.0506
20/10/03,-0.0088,-0.0120,0.0023,-0.0079,0.0151,-0.0603
21/10/03,-0.0037,-0.0025,-0.0072,0.0012,0.0079,0.0149
22/10/03,-0.0133,-0.0126,-0.0221,-0.0122,-0.0030,0.0044
23/10/03,0.0126,0.0113,0.0158,0.0143,-0.0050,-0.0098
24/10/03,-0.0046,-0.0029,0.0059,-0.0084,0.0070,-0.0281
27/10/03,-0.0080,-0.0042,-0.0091,-0.0156,-0.0180,-0.0501
28/10/03,-0.0121,-0.0097,-0.0027,-0.0139,-0.0143,0.0062
29/10/03,-0.0222,-0.0214,-0.0112,-0.0126,-0.0010,0.0045
30/10/03,-0.0154,-0.0157,-0.0368,-0.0207,-0.0218,-0.0309
31/10/03,0.0222,0.0230,0.0273,0.0280,0.0177,0.0381
3/11/03,-0.0072,-0.0086,-0.0102,-0.0188,0.0000,-0.0392
4/11/03,-0.0052,-0.0057,-0.0041,-0.0088,-0.0135,0.0047
5/11/03,0.0525,0.0518,0.0496,0.0594,0.0419,0.0353
6/11/03,-0.0013,-0.0091,-0.0119,-0.0050,0.0030,-0.0500
7/11/03,0.0175,0.0153,0.0229,0.0183,0.0135,0.0212
10/11/03,-0.0005,0.0025,-0.0096,-0.0025,-0.0018,0.0108
11/11/03,0.0073,0.0082,0.0201,0.0160,0.0035,0.0395
12/11/03,-0.0007,-0.0053,0.0101,0.0045,-0.0051,-0.0167
13/11/03,0.0145,0.0106,0.0168,0.0203,0.0126,0.0184
14/11/03,0.0111,0.0093,0.0224,0.0177,0.0269,0.0615
17/11/03,-0.0162,-0.0166,-0.0192,-0.0218,-0.0144,-0.0611
18/11/03,0.0447,0.0478,0.0480,0.0442,0.0096,0.0154
19/11/03,-0.0195,-0.0216,-0.0188,-0.0127,0.0161,-0.0227
20/11/03,-0.0066,-0.0080,-0.0223,-0.0152,-0.0094,-0.0150
21/11/03,-0.0079,-0.0052,-0.0016,-0.0047,-0.0153,0.0035
24/11/03,-0.0610,-0.0521,-0.0546,-0.0586,-0.0373,0.0018
25/11/03,0.0010,0.0021,-0.0097,-0.0006,-0.0263,0.0241
26/11/03,0.0213,0.0180,0.0202,0.0198,0.0193,-0.0251
27/11/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28/11/03,0.0000,-0.0025,0.0000,0.0000,0.0061,0.0000
1/12/03,-0.0152,-0.0071,-0.0153,-0.0103,-0.0172,0.0702
2/12/03,0.0273,0.0232,0.0242,0.0337,0.0350,0.0545
3/12/03,0.0104,0.0090,0.0172,0.0042,-0.0069,0.0312
4/12/03,0.0051,0.0024,0.0037,0.0179,0.0264,0.0962
5/12/03,-0.0177,-0.0159,-0.0083,-0.0208,-0.0171,-0.0325
8/12/03,0.0430,0.0427,0.0282,0.0472,0.0368,0.1167
9/12/03,-0.0124,-0.0175,-0.0084,-0.0187,-0.0066,-0.0251
10/12/03,0.0038,-0.0020,0.0054,0.0020,-0.0075,0.0006
11/12/03,-0.0011,-0.0032,-0.0015,-0.0022,-0.0104,-0.0108
12/12/03,0.0371,0.0275,0.0389,0.0436,0.0202,0.0716
15/12/03,0.0088,0.0043,0.0060,-0.0023,0.0188,-0.0224
16/12/03,-0.0088,-0.0098,-0.0021,-0.0029,-0.0019,-0.0297
17/12/03,0.0133,0.0196,0.0189,0.0250,0.0148,0.0300
18/12/03,0.0107,0.0062,0.0089,0.0251,-0.0018,0.0267
19/12/03,-0.0219,-0.0249,-0.0185,-0.0253,0.0037,-0.0224
22/12/03,-0.0354,-0.0341,-0.0416,-0.0487,-0.0384,-0.0948
23/12/03,0.0025,0.0020,0.0194,-0.0002,-0.0135,-0.0242
24/12/03,0.0280,-0.0008,0.0279,0.0192,0.0096,0.0249
25/12/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26/12/03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29/12/03,-0.0141,0.0085,-0.0066,-0.0117,0.0057,-0.0236
30/12/03,0.0120,0.0141,0.0307,0.0267,0.0217,0.0556
31/12/03,-0.0083,0.0146,-0.0155,-0.0195,-0.0019,-0.0643
1/1/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2/1/04,0.0000,-0.0295,0.0000,0.0000,-0.0009,0.0000
5/1/04,0.0380,0.0536,0.0461,0.0571,0.0421,0.0981
6/1/04,-0.0024,0.0000,-0.0117,0.0092,0.0178,0.0367
7/1/04,-0.0024,-0.0038,-0.0048,-0.0116,-0.0142,-0.0293
8/1/04,0.0092,0.0061,0.0307,0.0144,-0.0081,0.0271
9/1/04,0.0079,0.0046,0.0314,0.0195,0.0212,0.0255
12/1/04,0.0096,0.0046,-0.0050,-0.0040,-0.0104,-0.0476
13/1/04,-0.0127,-0.0130,-0.0176,-0.0210,-0.0064,-0.0796
14/1/04,-0.0090,-0.0089,-0.0074,-0.0236,-0.0363,0.0169
15/1/04,-0.0380,-0.0415,-0.0549,-0.0380,-0.0065,-0.0863
16/1/04,0.0442,0.0338,0.0613,0.0476,0.0000,0.0113
19/1/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20/1/04,0.0253,0.0258,0.0185,0.0340,0.0403,0.0502
21/1/04,-0.0084,-0.0103,-0.0032,0.0073,-0.0009,-0.0185
22/1/04,0.0101,0.0092,0.0206,0.0063,-0.0236,-0.0574
23/1/04,0.0003,-0.0053,-0.0156,-0.0113,0.0191,0.0312
26/1/04,-0.0135,-0.0158,-0.0278,-0.0242,-0.0302,-0.0587
27/1/04,-0.0102,-0.0051,-0.0081,-0.0022,0.0018,-0.0097
28/1/04,-0.0148,-0.0178,-0.0008,-0.0205,-0.0369,0.0147
29/1/04,-0.0244,-0.0189,-0.0096,-0.0294,-0.0254,-0.0142
30/1/04,0.0073,0.0020,-0.0063,-0.0087,0.0059,-0.0474
2/2/04,0.0567,0.0370,0.0508,0.0313,-0.0010,0.0323
3/2/04,-0.0255,-0.0273,-0.0157,-0.0329,0.0176,0.0137
4/2/04,-0.0298,-0.0219,-0.0159,-0.0272,-0.0355,0.0006
5/2/04,-0.0006,0.0134,0.0202,-0.0085,-0.0223,-0.0460
6/2/04,-0.0229,-0.0159,-0.0321,-0.0267,-0.0020,-0.0122
9/2/04,0.0055,0.0090,0.0183,0.0092,0.0037,-0.0018
10/2/04,0.0256,0.0348,0.0520,0.0165,0.0164,0.0064
11/2/04,0.0004,-0.0047,0.0138,0.0069,0.0116,-0.0267
12/2/04,0.0003,0.0039,0.0083,-0.0007,0.0026,0.0301
13/2/04,0.0214,0.0168,0.0223,0.0229,0.0197,0.0111
16/2/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17/2/04,0.0221,0.0069,0.0174,0.0031,0.0116,-0.0342
18/2/04,-0.0110,0.0061,-0.0075,-0.0065,-0.0019,0.0104
19/2/04,0.0046,-0.0073,-0.0035,-0.0032,-0.0039,-0.0159
20/2/04,-0.0110,-0.0042,-0.0213,-0.0295,-0.0315,-0.0094
23/2/04,0.0026,0.0039,-0.0049,-0.0017,0.0237,-0.0136
24/2/04,0.0067,-0.0019,0.0059,0.0070,0.0010,-0.0043
25/2/04,0.0313,0.0229,0.0330,0.0438,0.0307,0.0266
26/2/04,-0.0048,0.0000,-0.0005,0.0043,0.0056,0.0320
27/2/04,0.0181,0.0227,0.0111,0.0201,0.0140,0.0046
1/3/04,0.0192,0.0273,0.0187,0.0064,0.0147,0.0245
2/3/04,-0.0055,-0.0050,-0.0033,-0.0143,0.0163,0.0027
3/3/04,-0.0237,-0.0259,-0.0421,-0.0393,-0.0319,-0.0348
4/3/04,0.0232,0.0187,0.0087,0.0270,0.0156,0.0151
5/3/04,0.0124,0.0101,0.0158,-0.0001,0.0013,0.0005
8/3/04,-0.0225,-0.0211,-0.0377,-0.0312,-0.0050,-0.0060
9/3/04,-0.0135,-0.0137,-0.0209,-0.0069,-0.0192,0.0103
10/3/04,-0.0077,-0.0075,0.0106,-0.0132,-0.0149,-0.0043
11/3/04,0.0176,0.0197,0.0362,0.0125,0.0184,0.0493
12/3/04,-0.0159,-0.0182,-0.0174,-0.0121,-0.0293,-0.0089
15/3/04,0.0313,0.0328,0.0286,0.0384,0.0540,0.0197
16/3/04,-0.0005,-0.0040,-0.0018,-0.0068,-0.0082,-0.0045
17/3/04,0.0253,0.0255,0.0284,0.0413,0.0271,0.0045
18/3/04,-0.0061,-0.0128,-0.0060,-0.0144,-0.0045,-0.0146
19/3/04,0.0061,0.0047,0.0027,-0.0019,-0.0108,-0.0093
22/3/04,-0.0152,-0.0119,-0.0193,-0.0208,-0.0192,-0.0077
23/3/04,0.0107,0.0151,0.0145,0.0173,0.0255,0.0016
24/3/04,-0.0118,-0.0082,0.0015,-0.0097,-0.0081,-0.0225
25/3/04,-0.0414,-0.0351,-0.0356,-0.0377,-0.0192,-0.0156
26/3/04,0.0061,0.0041,0.0178,0.0044,-0.0065,0.0147
29/3/04,-0.0078,-0.0086,-0.0119,-0.0102,-0.0065,-0.0026
30/3/04,0.0223,0.0225,0.0342,0.0284,0.0268,0.0470
31/3/04,-0.0136,-0.0240,-0.0132,-0.0075,-0.0128,0.0320
1/4/04,-0.0426,-0.0019,-0.0535,-0.0556,-0.0074,-0.0287
2/4/04,0.0035,-0.0425,-0.0035,0.0095,-0.0408,0.0081
5/4/04,-0.0003,0.0159,-0.0129,-0.0017,0.0086,-0.0014
6/4/04,0.0170,0.0217,0.0140,0.0256,0.0218,0.0008
7/4/04,0.0301,0.0330,0.0347,0.0324,0.0507,0.0134
8/4/04,0.0242,0.0259,0.0328,0.0193,0.0027,0.0145
9/4/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/4/04,0.0150,0.0000,0.0242,0.0172,0.0000,0.0143
13/4/04,-0.0187,-0.0011,-0.0214,-0.0144,0.0071,-0.0330
14/4/04,-0.0100,0.0014,-0.0026,-0.0002,-0.0119,-0.0050
15/4/04,0.0185,0.0169,0.0201,0.0251,0.0300,-0.0034
16/4/04,-0.0030,-0.0049,-0.0048,-0.0016,-0.0053,-0.0193
19/4/04,-0.0065,-0.0053,-0.0054,-0.0160,0.0190,-0.0188
20/4/04,-0.0068,-0.0110,-0.0074,-0.0093,-0.0251,0.0080
21/4/04,-0.0213,-0.0180,-0.0191,-0.0213,-0.0124,0.0036
22/4/04,0.0271,0.0276,0.0390,0.0317,0.0115,0.0067
23/4/04,-0.0068,-0.0096,-0.0100,-0.0222,-0.0195,-0.0083
26/4/04,0.0139,0.0142,0.0136,0.0194,0.0239,0.0378
27/4/04,0.0150,0.0199,0.0191,0.0128,0.0190,0.0167
28/4/04,-0.0018,0.0003,0.0161,-0.0015,0.0120,-0.0007
29/4/04,-0.0041,-0.0010,0.0083,0.0024,-0.0145,-0.0070
30/4/04,0.0019,0.0052,0.0033,0.0020,0.0271,-0.0105
3/5/04,0.0220,0.0000,0.0213,0.0240,0.0000,0.0611
4/5/04,0.0200,0.0387,0.0341,0.0206,0.0402,0.0061
5/5/04,0.0150,0.0216,0.0051,0.0098,0.0032,0.0065
6/5/04,-0.0051,-0.0081,-0.0004,0.0067,0.0183,-0.0145
7/5/04,0.0130,0.0136,0.0117,0.0104,-0.0046,0.0147
10/5/04,-0.0261,-0.0313,-0.0374,-0.0358,-0.0145,-0.0151
11/5/04,0.0291,0.0278,0.0162,0.0349,-0.0008,0.0334
12/5/04,0.0167,0.0157,0.0293,0.0205,0.0307,0.0060
13/5/04,0.0078,0.0079,0.0068,0.0049,-0.0132,0.0133
14/5/04,0.0073,0.0025,0.0043,-0.0033,0.0172,-0.0120
17/5/04,0.0044,0.0028,-0.0016,0.0032,-0.0078,0.0054
18/5/04,-0.0259,-0.0251,-0.0210,-0.0260,-0.0197,-0.0419
19/5/04,0.0269,0.0248,0.0402,0.0321,0.0205,0.0474
20/5/04,-0.0175,-0.0174,-0.0115,-0.0194,-0.0023,-0.0226
21/5/04,-0.0216,-0.0196,-0.0270,-0.0282,-0.0408,0.0014
24/5/04,0.0439,0.0445,0.0322,0.0499,0.0532,0.0544
25/5/04,-0.0140,-0.0185,-0.0220,-0.0175,-0.0203,-0.0040
26/5/04,-0.0107,-0.0099,-0.0086,-0.0079,0.0055,-0.0012
27/5/04,-0.0314,-0.0227,-0.0358,-0.0293,-0.0319,-0.0239
28/5/04,0.0111,0.0095,0.0054,0.0099,0.0016,-0.0201
31/5/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1/6/04,0.0596,0.0662,0.0496,0.0592,0.0673,0.0364
2/6/04,-0.0576,-0.0556,-0.0537,-0.0507,-0.0207,-0.0245
3/6/04,-0.0172,-0.0106,-0.0373,-0.0161,-0.0442,-0.0242
4/6/04,-0.0203,-0.0177,-0.0477,-0.0132,-0.0081,-0.0161
7/6/04,0.0049,0.0066,0.0156,0.0083,-0.0056,-0.0068
8/6/04,-0.0352,-0.0209,-0.0327,-0.0277,0.0057,-0.0129
9/6/04,0.0085,0.0080,0.0009,0.0231,-0.0044,-0.0032
10/6/04,0.0249,0.0122,0.0157,0.0251,0.0284,0.0183
11/6/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/6/04,-0.0191,-0.0092,-0.0283,-0.0212,-0.0112,0.0127
15/6/04,-0.0122,-0.0123,-0.0033,-0.0051,-0.0162,0.0082
16/6/04,0.0061,0.0040,0.0000,0.0089,0.0008,0.0276
17/6/04,0.0303,0.0290,0.0334,0.0436,0.0282,0.0170
18/6/04,0.0049,0.0000,0.0070,-0.0041,0.0055,-0.0094
21/6/04,-0.0321,-0.0310,-0.0270,-0.0308,-0.0079,-0.0280
22/6/04,0.0126,0.0126,0.0319,0.0220,-0.0104,0.0120
23/6/04,-0.0179,-0.0163,0.0014,-0.0159,-0.0064,-0.0011
24/6/04,0.0095,0.0090,0.0148,0.0214,0.0232,0.0089
25/6/04,-0.0101,-0.0074,-0.0119,-0.0104,-0.0040,-0.0226
28/6/04,-0.0355,-0.0338,-0.0522,-0.0367,-0.0306,-0.0303
29/6/04,-0.0161,-0.0178,-0.0158,-0.0112,0.0041,-0.0135
30/6/04,0.0382,0.0408,0.0413,0.0489,0.0344,0.0060
1/7/04,0.0446,0.0431,0.0489,0.0567,0.0469,0.0100
2/7/04,-0.0091,-0.0046,0.0152,-0.0070,0.0045,-0.0112
5/7/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6/7/04,0.0323,0.0292,0.0220,0.0188,0.0331,0.0439
7/7/04,-0.0145,-0.0198,0.0011,-0.0129,-0.0168,-0.0084
8/7/04,0.0325,0.0217,0.0369,0.0226,0.0082,-0.0281
9/7/04,-0.0084,-0.0163,-0.0117,-0.0176,-0.0035,-0.0052
12/7/04,-0.0112,-0.0094,-0.0199,-0.0168,0.0144,-0.0451
13/7/04,-0.0016,-0.0039,-0.0149,0.0027,-0.0414,0.0093
14/7/04,0.0404,0.0361,0.0238,0.0303,0.0120,0.0149
15/7/04,-0.0054,-0.0088,-0.0020,0.0050,0.0257,-0.0228
16/7/04,0.0090,0.0142,-0.0122,-0.0009,0.0151,0.0057
19/7/04,0.0034,-0.0031,-0.0013,0.0079,0.0000,-0.0115
20/7/04,-0.0244,-0.0222,-0.0312,-0.0256,-0.0064,0.0022
21/7/04,0.0034,0.0029,0.0007,0.0036,-0.0101,0.0155
22/7/04,0.0191,0.0234,0.0136,0.0321,0.0272,0.0380
23/7/04,0.0084,0.0065,0.0152,0.0128,0.0028,-0.0014
26/7/04,-0.0065,-0.0068,-0.0202,-0.0159,0.0042,-0.0320
27/7/04,0.0096,0.0093,-0.0003,0.0082,0.0049,0.0043
28/7/04,0.0250,0.0241,0.0378,0.0192,0.0193,0.0197
29/7/04,-0.0035,-0.0070,-0.0099,-0.0073,-0.0145,0.0062
30/7/04,0.0242,0.0199,0.0200,0.0200,0.0172,-0.0111
2/8/04,0.0005,-0.0012,-0.0144,-0.0044,0.0061,-0.0502
3/8/04,0.0075,0.0133,0.0003,0.0147,0.0175,0.0005
4/8/04,-0.0303,-0.0260,-0.0668,-0.0222,0.0053,-0.0270
5/8/04,0.0362,0.0350,0.0335,0.0319,0.0125,0.0090
6/8/04,-0.0124,-0.0097,-0.0108,-0.0138,-0.0172,-0.0169
9/8/04,0.0185,0.0224,0.0044,0.0120,0.0203,0.0230
10/8/04,-0.0098,-0.0087,-0.0053,-0.0112,-0.0271,0.0208
11/8/04,0.0044,0.0038,0.0164,0.0038,-0.0108,-0.0248
12/8/04,0.0110,0.0149,0.0190,0.0202,0.0189,-0.0234
13/8/04,0.0242,0.0314,0.0308,0.0173,0.0197,0.0117
16/8/04,-0.0074,-0.0042,-0.0232,-0.0070,0.0026,-0.0285
17/8/04,0.0124,0.0094,0.0037,0.0142,0.0078,-0.0040
18/8/04,0.0020,0.0014,-0.0032,0.0027,0.0058,0.0036
19/8/04,0.0275,0.0298,0.0219,0.0307,0.0159,0.0213
20/8/04,-0.0195,-0.0172,-0.0368,-0.0260,0.0050,0.0138
23/8/04,-0.0145,-0.0109,-0.0123,-0.0133,-0.0171,-0.0407
24/8/04,-0.0184,-0.0180,-0.0023,-0.0174,-0.0200,0.0016
25/8/04,-0.0393,-0.0381,-0.0514,-0.0423,-0.0138,-0.0079
26/8/04,-0.0085,-0.0073,-0.0236,-0.0046,-0.0439,-0.0182
27/8/04,0.0018,0.0079,0.0116,0.0027,-0.0076,-0.0276
30/8/04,-0.0211,0.0000,-0.0287,-0.0214,0.0000,0.0086
31/8/04,-0.0038,-0.0211,0.0006,-0.0070,-0.0218,-0.0310
1/9/04,0.0437,0.0417,0.0434,0.0516,0.0465,-0.0217
2/9/04,0.0014,0.0031,0.0035,0.0012,0.0334,-0.0407
3/9/04,-0.0016,-0.0100,0.0111,-0.0059,-0.0232,-0.0195
6/9/04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7/9/04,-0.0156,-0.0124,-0.0229,-0.0113,-0.0040,0.0243
8/9/04,-0.0122,-0.0122,0.0005,-0.0001,0.0074,0.0040
9/9/04,0.0420,0.0391,0.0356,0.0571,0.0361,0.0472
10/9/04,-0.0409,-0.0508,-0.0516,-0.0500,-0.0118,0.0227
13/9/04,0.0233,0.0202,0.0307,0.0354,-0.0036,0.0708
14/9/04,0.0114,0.0072,0.0237,0.0183,0.0155,0.0337
15/9/04,-0.0189,-0.0207,-0.0265,-0.0178,0.0007,-0.0341
16/9/04,0.0094,0.0079,0.0105,0.0175,-0.0342,-0.0164
17/9/04,0.0373,0.0392,0.0369,0.0275,0.0290,0.0486
20/9/04,0.0131,0.0117,0.0047,0.0026,0.0167,0.0063
21/9/04,0.0123,0.0113,0.0136,0.0284,0.0265,0.0725
22/9/04,0.0334,0.0327,0.0367,0.0282,0.0300,0.0097
23/9/04,0.0023,0.0013,0.0013,0.0064,-0.0006,-0.0037
24/9/04,0.0086,0.0045,0.0032,0.0039,-0.0030,-0.0248
27/9/04,0.0154,0.0139,0.0051,0.0075,0.0156,-0.0227
28/9/04,0.0052,0.0101,0.0110,0.0069,0.0000,0.0684
